CustomerID,Recency,Frequency,Monetary,Cluster
17119,2,2,606.91,1
17120,232,1,307.46,0
17122,118,1,138.32,1
17123,161,1,345.3,0
17124,184,1,298.89,0
17125,49,1,259.35,1
17126,151,5,1004.75,0
17128,334,1,157.09,0
17131,4,5,2463.17,1
17133,15,7,4892.240000000001,1
17134,106,2,425.0,1
17135,15,7,1139.73,1
17138,275,1,380.5,0
17139,15,12,10668.47,3
17140,246,1,465.32,0
17142,238,1,579.0,0
17144,0,2,984.57,1
17146,105,3,749.78,1
17147,22,4,1714.59,1
17148,51,1,124.88,1
17152,194,3,1689.5,0
17153,23,1,213.78,1
17154,74,1,329.34,1
17155,17,2,251.7,1
17157,7,2,319.0,1
17158,31,3,1266.97,1
17159,21,3,1538.88,1
17160,30,6,3518.03,1
17162,28,10,1715.46,1
17163,21,2,293.1,1
17164,32,7,2467.35,1
17165,283,1,158.68,0
17166,38,2,206.34,1
17169,57,2,835.78,1
17171,288,1,224.91,0
17172,78,1,317.76,1
17173,4,8,3766.6,1
17174,217,1,59.9,0
17175,43,4,1443.69,1
17176,201,1,306.13,0
17179,177,3,711.79,0
17180,55,4,796.03,1
17181,56,2,239.92,1
17183,7,6,3347.31,1
17186,46,2,144.0,1
17187,226,1,203.95,0
17188,10,7,2474.23,1
17189,105,2,384.4,1
17190,58,2,444.74,1
17191,27,7,2095.13,1
17193,35,7,1699.3,1
17194,273,2,262.62,0
17197,29,1,1013.01,1
17198,23,3,692.22,1
17201,53,1,342.63,1
17203,35,6,3563.85,1
17204,174,4,1564.56,0
17205,53,1,384.08,1
17206,52,1,204.24,1
17211,26,8,2317.2200000000003,1
17212,252,1,226.85,0
17213,39,7,2781.23,1
17214,59,6,1069.12,1
17217,233,1,113.5,0
17218,3,10,1960.72,1
17219,31,1,114.23,1
17220,23,14,3198.25,3
17221,6,2,335.13,1
17222,64,1,354.15,1
17223,309,2,426.79,0
17226,308,1,393.49,0
17227,18,6,939.32,1
17228,15,8,1906.09,1
17229,95,2,318.76,1
17230,263,8,3638.41,0
17231,11,10,3174.32,1
17232,2,2,421.52,1
17233,34,1,190.88,1
17234,182,1,149.89,0
17235,24,2,550.0600000000001,1
17236,12,6,916.13,1
17237,10,2,314.69,1
17238,2,17,3744.65,3
17239,312,1,382.5,0
17242,107,2,1135.04,1
17243,0,26,8676.85,3
17244,52,1,954.9,1
17245,204,1,171.45000000000002,0
17247,14,1,282.19,1
17248,119,1,318.65,1
17250,3,2,384.52,1
17251,362,1,283.28000000000003,0
17252,116,2,353.86,1
17253,17,1,178.26,1
17254,4,2,272.44,1
17255,40,2,298.41,1
17256,106,2,240.0,1
17259,147,2,603.37,0
17262,51,5,1253.36,1
17263,207,1,63.440000000000005,0
17265,138,2,562.9,1
17266,1,3,310.64,1
17267,126,2,317.62,1
17268,107,4,763.64,1
17272,41,4,2148.63,1
17274,34,1,111.98,1
17277,227,2,1065.35,0
17278,240,1,246.04,0
17279,57,1,187.83,1
17282,129,3,1703.41,1
17284,59,6,1652.58,1
17286,21,1,153.92,1
17287,25,7,1064.11,1
17288,8,7,1419.73,1
17289,31,3,944.41,1
17290,3,2,525.24,1
17291,307,1,550.8000000000001,0
17293,7,9,1875.11,1
17295,28,3,556.95,1
17297,16,1,131.78,1
17298,100,2,498.42,1
17299,11,4,669.11,1
17301,20,1,197.63,1
17302,14,5,1135.63,1
17303,360,1,250.04,0
17306,10,19,8631.31,3
17309,94,1,82.75,1
17311,77,2,1384.85,1
17312,138,3,644.3,1
17313,30,1,2328.84,1
17314,24,8,2527.92,1
17315,1,38,6292.26,3
17317,45,3,2600.34,1
17320,99,3,1200.62,1
17321,7,2,700.86,1
17323,14,7,921.07,1
17324,17,4,990.23,1
17325,279,1,96.8,0
17329,13,2,523.11,1
17330,22,2,363.9,1
17331,123,1,175.2,1
17333,85,1,494.25,1
17334,301,2,307.02000000000004,0
17337,150,4,2027.87,0
17338,16,8,6643.93,1
17339,93,2,243.36,1
17340,29,11,12353.29,3
17341,156,3,781.36,0
17343,354,1,193.64,0
17344,45,1,160.57,1
17345,14,4,537.74,1
17346,3,15,2676.56,3
17347,85,1,228.96,1
17348,14,5,1159.52,1
17349,178,1,110.75,0
17350,7,4,1286.07,1
17351,35,3,587.15,1
17353,128,2,1740.0,1
17354,50,1,1393.06,1
17356,311,1,178.22,0
17357,23,2,388.14,1
17358,302,2,365.85,0
17359,10,1,127.86,1
17360,16,3,585.79,1
17361,48,3,488.2,1
17362,238,2,312.23,0
17364,0,11,4481.18,3
17365,12,8,4801.56,1
17367,237,1,168.4,0
17368,22,8,1912.67,1
17370,72,4,446.18,1
17371,16,3,423.89,1
17372,40,8,1342.68,1
17373,39,4,646.92,1
17374,218,2,495.77,0
17375,198,3,400.1,0
17376,70,2,203.2,1
17377,23,20,4100.92,3
17379,10,1,404.66,1
17381,8,29,20275.61,3
17382,64,1,65.4,1
17383,3,1,199.29,1
17384,18,2,336.4,1
17385,14,1,261.11,1
17386,7,6,2686.42,1
17387,19,2,784.11,1
17388,77,4,1259.56,1
17389,0,34,31833.68,3
17391,163,2,508.8,0
17392,306,2,457.91,0
17394,218,1,203.87,0
17396,38,8,7330.8,1
17397,21,2,696.41,1
17398,114,3,653.38,1
17400,125,5,2129.96,1
17402,4,13,2633.85,3
17403,35,1,281.62,1
17405,0,3,1031.41,1
17406,332,3,2200.42,0
17408,162,1,32.65,0
17409,184,2,771.85,0
17410,15,5,1214.72,1
17411,11,3,778.94,1
17412,2,7,1258.06,1
17414,43,2,778.0,1
17415,78,1,507.84,1
17416,29,7,6893.42,1
17418,41,2,463.46,1
17419,10,12,4226.57,3
17420,49,3,598.83,1
17422,15,6,1979.37,1
17423,45,2,698.41,1
17425,18,2,759.1700000000001,1
17426,7,6,5037.26,1
17427,71,1,100.8,1
17428,0,28,17256.85,3
17429,127,3,524.9200000000001,1
17430,32,2,265.76,1
17431,312,1,403.3,0
17432,17,2,365.76,1
17433,87,1,303.16,1
17434,1,7,2373.82,1
17436,1,2,216.3,1
17438,253,1,388.4500000000001,0
17440,156,3,186.42,0
17442,36,6,2248.56,1
17446,176,2,120.9,0
17447,39,2,541.53,1
17449,1,7,2520.86,1
17450,7,46,194550.79,2
17451,0,7,1721.4,1
17453,17,2,486.72,1
17454,191,4,517.53,0
17455,203,1,131.7,0
17456,364,1,249.86,0
17457,126,5,1737.7,1
17458,14,1,316.5,1
17459,42,2,657.3,1
17460,93,6,622.4300000000001,1
17461,22,3,757.46,1
17462,59,2,675.69,1
17463,15,5,1896.41,1
17464,157,1,289.96000000000004,0
17466,9,2,763.28,1
17468,9,2,137.0,1
17469,15,5,1870.97,1
17470,44,5,1125.07,1
17472,190,3,710.29,0
17475,78,1,194.37,1
17480,77,1,511.82,1
17481,3,4,1255.59,1
17483,64,3,414.04,1
17486,260,1,396.87,0
17489,58,2,376.64,1
17490,0,7,2092.32,1
17491,0,10,3558.87,1
17492,247,1,374.57,0
17495,7,2,497.56,1
17496,358,1,271.05,0
17498,75,1,272.22,1
17499,289,1,622.88,0
17500,16,3,1138.0,1
17501,220,2,288.6,0
17502,8,4,689.1,1
17503,2,2,558.96,1
17504,205,9,2997.03,0
17505,160,2,1145.84,0
17506,75,1,302.2,1
17507,261,2,605.58,0
17509,57,8,6115.14,1
17510,24,1,308.48,1
17511,2,31,91062.38,2
17512,28,10,2924.99,1
17513,71,1,513.2,1
17514,127,1,208.65,1
17515,30,4,639.02,1
17516,14,5,768.08,1
17517,308,1,153.94,0
17519,16,6,1844.02,1
17520,53,1,546.81,1
17521,29,3,723.21,1
17522,1,5,1070.71,1
17523,10,4,652.74,1
17524,360,1,145.0,0
17525,359,1,422.7,0
17526,4,4,1195.9,1
17527,53,4,939.37,1
17528,0,8,3628.5,1
17530,0,10,2385.0,1
17531,189,1,296.7,0
17534,53,1,223.36,1
17535,279,1,164.4,0
17536,176,1,76.5,0
17537,29,2,897.62,1
17538,25,1,98.42,1
17540,24,2,578.9,1
17542,269,1,170.75,0
17545,42,3,645.96,1
17548,233,1,103.3,0
17549,23,2,148.86,1
17550,196,3,267.16,0
17551,358,1,306.84,0
17552,59,4,930.41,1
17553,129,1,1487.6,1
17554,0,5,1952.45,1
17555,19,2,483.26,1
17556,205,1,157.9,0
17557,13,3,541.46,1
17560,94,4,854.95,1
17561,18,1,167.62,1
17562,13,7,1122.38,1
17564,23,3,454.01,1
17566,7,2,901.21,1
17567,6,8,4331.48,1
17569,331,1,344.14,0
17571,49,4,1498.51,1
17572,70,4,226.75000000000003,1
17573,28,3,380.6,1
17574,242,1,185.65,0
17576,7,19,3622.68,3
17578,217,1,143.45999999999998,0
17579,4,3,448.9,1
17580,252,3,215.72,0
17581,0,25,11045.04,3
17582,235,1,175.27,0
17584,6,2,1242.3,1
17585,108,4,1133.07,1
17588,99,3,1240.2,1
17589,59,4,2404.17,1
17590,1,3,1479.22,1
17591,72,7,2225.9700000000003,1
17593,3,5,3927.34,1
17594,84,2,993.18,1
17595,11,2,388.79,1
17596,22,7,2827.93,1
17597,213,1,2044.37,0
17600,17,1,161.67000000000002,1
17601,238,1,116.01,0
17602,1,6,5102.97,1
17603,77,1,394.72,1
17604,216,2,309.36,0
17608,32,2,193.42,1
17609,40,5,1112.22,1
17611,6,15,3984.22,3
17612,52,6,2048.45,1
17613,22,14,4559.150000000001,3
17614,56,1,390.07,1
17615,129,3,329.6,1
17616,173,3,571.1999999999999,0
17618,5,3,971.58,1
17619,311,1,218.52,0
17620,59,1,81.44,1
17621,20,3,1379.9,1
17623,32,1,527.05,1
17624,14,2,843.48,1
17625,17,4,2047.0,1
17628,80,1,75.75,1
17629,5,8,1814.12,1
17630,169,2,503.6,0
17631,1,3,528.33,1
17633,30,4,1324.84,1
17634,35,9,2361.9700000000003,1
17636,18,1,285.56,1
17637,30,2,547.0600000000001,1
17639,275,1,108.5,0
17640,86,1,621.66,1
17642,119,2,712.29,1
17643,372,1,101.55,0
17644,0,11,2895.64,3
17646,218,3,1008.39,0
17647,64,1,133.06,1
17648,60,4,1797.5,1
17649,137,1,868.49,1
17650,20,1,166.07999999999998,1
17651,11,10,3945.0,1
17652,24,12,4867.72,3
17653,36,4,1207.56,1
17654,276,1,117.55,0
17655,10,7,2638.94,1
17656,72,5,1674.69,1
17658,25,2,595.42,1
17659,16,12,2999.46,3
17660,140,1,196.0,1
17663,25,7,1802.91,1
17664,18,2,604.64,1
17666,3,2,728.16,1
17667,65,5,2055.51,1
17668,0,2,347.75,1
17669,42,7,3406.7200000000003,1
17670,227,1,205.7,0
17671,15,4,1572.71,1
17672,49,2,3178.17,1
17673,0,6,1629.12,1
17674,73,2,551.04,1
17675,0,31,20374.28,3
17676,3,6,1387.68,1
17677,1,30,16363.23,3
17678,263,1,298.11,0
17679,52,2,1992.11,1
17680,23,1,184.4,1
17682,9,6,2474.33,1
17684,43,1,239.41,1
17685,16,7,3191.53,1
17686,6,7,5739.46,1
17690,29,15,4757.95,3
17691,357,2,290.40000000000003,0
17692,126,4,740.94,1
17693,136,1,200.47,1
17694,141,1,283.12,1
17695,131,2,765.34,1
17696,37,8,2285.71,1
17697,235,1,338.95,0
17698,260,1,154.95,0
17700,16,4,2534.64,1
17701,252,1,417.95,0
17702,29,4,1824.37,1
17703,34,3,798.74,1
17704,168,2,885.19,0
17705,2,9,1823.52,1
17706,3,17,10504.49,3
17707,184,2,152.4,0
17708,187,2,267.08,0
17709,169,1,137.45,0
17711,10,2,385.1,1
17712,44,1,522.91,1
17714,320,1,153.0,0
17715,200,1,326.4,0
17716,22,11,5655.99,3
17718,231,1,139.35,0
17719,37,15,5396.04,3
17720,25,4,1195.94,1
17722,95,4,2424.04,1
17723,126,6,3276.4000000000005,1
17724,70,3,1033.0,1
17725,15,11,3439.08,3
17727,14,1,1060.25,1
17728,3,3,2876.01,1
17730,2,13,5298.4800000000005,3
17731,78,4,1240.11,1
17732,372,1,303.97,0
17733,38,2,692.19,1
17734,53,3,700.63,1
17735,1,19,13110.02,3
17736,8,3,377.44,1
17737,8,2,168.24,1
17738,18,4,1879.05,1
17739,11,7,2791.35,1
17742,112,2,355.11,1
17744,3,6,2322.4,1
17746,239,1,110.25,0
17747,112,1,71.4,1
17749,177,2,674.52,0
17750,4,9,1797.57,1
17752,358,1,80.64,0
17754,0,5,1772.26,1
17757,0,30,5605.29,3
17758,18,8,3456.7,1
17759,16,3,834.99,1
17760,21,2,287.59,1
17761,32,1,712.78,1
17763,262,1,15.0,0
17764,50,2,818.82,1
17765,158,3,371.88,0
17767,14,1,271.2,1
17768,7,3,2273.1800000000003,1
17769,12,10,3997.98,1
17770,198,5,1143.27,0
17771,56,2,245.81,1
17772,10,2,182.77,1
17774,96,4,1225.41,1
17775,254,1,56.4,0
17777,24,3,665.86,1
17779,20,3,658.57,1
17781,158,2,188.02,0
17783,71,2,283.47,1
17785,52,1,131.94,1
17786,84,2,278.74,1
17787,152,4,1865.19,0
17788,73,2,1117.9,1
17789,280,1,225.9,0
17790,26,14,1965.55,3
17791,29,1,106.1,1
17793,24,1,323.04,1
17795,179,2,350.39,0
17796,39,4,697.9,1
17797,21,3,780.43,1
17799,21,10,3055.93,1
17800,36,9,1199.01,1
17802,81,3,1285.04,1
17805,73,1,512.31,1
17806,10,1,546.04,1
17809,15,12,5411.91,3
17811,3,39,7837.73,3
17812,12,4,732.16,1
17813,13,5,1770.88,1
17816,36,4,36.56,1
17817,3,3,387.68,1
17819,71,7,3704.87,1
17824,50,1,298.4,1
17827,4,5,1995.46,1
17830,1,3,398.7,1
17831,32,1,35.400000000000006,1
17832,49,1,155.37,1
17835,2,3,350.64,1
17836,46,1,110.21,1
17837,41,8,1593.38,1
17838,26,5,2779.3,1
17839,41,1,338.8,1
17841,1,124,40991.57,2
17843,302,1,205.48,0
17846,84,1,2033.1,1
17848,80,9,901.2,1
17849,217,4,605.8000000000001,0
17850,371,34,5391.21,3
17852,11,2,114.34,1
17854,184,2,311.26,0
17855,372,1,208.97,0
17856,1,4,1418.03,1
17857,3,23,26879.04,3
17858,5,12,5155.66,3
17859,304,1,148.21,0
17860,368,1,252.8,0
17861,2,8,2100.8,1
17862,323,1,330.9,0
17863,58,6,3160.0,1
17864,12,3,597.5,1
17865,30,20,10526.32,3
17866,142,1,329.65000000000003,1
17867,29,6,1197.1,1
17869,106,5,428.18,1
17870,1,12,1894.35,3
17871,204,1,155.9,0
17873,79,5,1859.16,1
17874,184,6,683.46,0
17877,169,1,237.61,0
17878,43,1,379.45,1
17879,173,1,178.52,0
17880,364,1,458.92,0
17881,303,1,133.35,0
17883,2,4,671.77,1
17884,3,4,717.45,1
17885,11,1,190.19,1
17886,31,3,899.61,1
17887,128,1,111.35,1
17888,20,8,726.05,1
17889,211,2,203.87,0
17890,322,2,602.09,0
17891,161,1,203.86,0
17892,55,3,244.1,1
17893,224,1,112.25,0
17894,71,8,1119.81,1
17895,43,1,98.0,1
17896,22,1,256.32,1
17897,172,3,566.6,0
17898,84,2,152.06,1
17899,158,1,155.8,0
17900,189,2,112.2,0
17901,28,1,110.38,1
17904,20,1,191.67,1
17905,70,4,800.24,1
17906,246,1,72.9,0
17908,373,1,243.28,0
17911,8,1,366.23,1
17912,309,5,311.01,0
17913,58,2,411.6,1
17914,3,1,336.43,1
17917,44,3,341.28,1
17919,87,1,1304.04,1
17920,3,17,4204.1,3
17921,63,4,826.52,1
17923,281,1,207.50000000000003,0
17924,11,7,2962.5,1
17925,372,1,244.08,0
17926,132,2,397.29,1
17928,44,2,212.54,1
17929,10,4,843.0,1
17930,35,5,1740.48,1
17931,133,2,408.36,1
17932,28,3,1331.57,1
17934,51,2,704.25,1
17935,137,2,145.79,1
17936,4,1,389.84,1
17937,8,7,4301.22,1
17939,159,1,99.14,0
17940,48,10,4106.4400000000005,1
17941,130,1,304.56,1
17942,7,1,77.50000000000001,1
17946,232,2,149.57999999999998,0
17947,36,1,176.68,1
17948,146,1,358.56000000000006,0
17949,0,45,58510.48,2
17950,71,3,482.2,1
17951,39,3,1008.54,1
17954,4,12,2332.72,3
17955,198,4,557.3,0
17956,248,1,12.75,0
17957,65,1,111.68,1
17958,116,1,508.46,1
17960,170,1,73.78,0
17961,20,39,1296.44,3
17962,141,1,102.83,1
17964,31,2,471.7,1
17965,37,14,2622.57,3
17966,37,5,1098.43,1
17967,371,1,123.07,0
17968,373,1,277.35,0
17969,165,2,228.2,0
17970,210,1,582.59,0
17972,241,1,136.04,0
17973,51,1,337.04,1
17974,24,3,740.79,1
17975,14,13,4488.81,3
17976,371,1,353.19,0
17977,28,1,288.14,1
17978,364,1,300.92,0
17979,35,4,757.71,1
17980,165,3,811.45,0
17984,144,1,152.68,0
17985,21,1,634.95,1
17986,55,1,20.8,1
17987,184,1,198.57,0
17988,11,7,201.12,1
17990,236,3,630.84,0
17991,224,2,93.35,0
17994,121,4,678.49,1
17995,281,1,76.1,0
17997,73,8,1970.67,1
17999,36,2,382.06,1
18001,11,2,417.23,1
18004,361,1,169.47,0
18005,3,2,249.72,1
18006,22,1,444.68,1
18008,69,9,2116.19,1
18009,234,1,257.34,0
18010,256,1,174.8,0
18011,372,1,102.79,0
18013,154,2,187.29,0
18014,27,1,166.42,1
18015,3,1,120.03,1
18016,31,5,1483.56,1
18017,80,3,523.0,1
18018,107,2,122.14,1
18019,51,1,38.45,1
18022,35,1,668.11,1
18024,152,2,389.78,0
18027,98,1,115.31,1
18030,3,2,230.65,1
18032,333,1,73.5,0
18033,64,1,97.97,1
18034,21,2,422.88,1
18035,35,3,730.4,1
18036,31,3,405.62,1
18037,153,6,70.02,0
18040,18,2,357.20000000000005,1
18041,11,21,4183.39,3
18042,53,1,165.04999999999998,1
18043,24,3,559.51,1
18044,3,10,2088.6,1
18045,44,1,189.4,1
18048,202,2,172.29000000000002,0
18050,358,1,74.4,0
18053,70,1,300.02,1
18055,6,10,6784.1900000000005,3
18056,287,1,363.65,0
18058,9,1,170.16,1
18059,22,3,306.46,1
18061,21,10,2119.41,1
18062,172,3,720.52,0
18064,132,2,814.0,1
18065,5,14,2392.83,3
18066,74,1,318.0,1
18067,39,1,396.33,1
18068,288,1,101.7,0
18069,25,5,2036.67,1
18071,257,2,453.0,0
18072,185,1,247.44,0
18073,113,12,3877.52,3
18074,373,1,489.6,0
18075,22,10,2611.75,1
18077,7,11,2633.01,3
18078,216,2,336.13,0
18079,44,4,3651.97,1
18080,18,2,1231.5,1
18081,35,3,343.45,1
18082,25,1,703.37,1
18084,15,1,90.48,1
18085,329,2,689.95,0
18086,273,1,101.34,0
18087,97,2,4055.72,1
18088,60,1,167.67000000000002,1
18092,1,11,9068.26,3
18093,92,4,2106.52,1
18094,81,7,3017.3,1
18095,311,2,580.05,0
18096,11,3,911.15,1
18097,7,6,2697.8,1
18099,126,1,168.31,1
18101,10,2,223.65,1
18102,0,60,259657.3,2
18104,36,1,754.64,1
18105,37,1,113.48000000000002,1
18106,329,1,430.7,0
18108,253,1,271.0,0
18109,1,26,8052.97,3
18110,19,1,236.3,1
18112,11,2,352.69,1
18113,368,1,76.32000000000001,0
18114,289,1,220.1,0
18116,67,8,1418.03,1
18117,25,1,320.72,1
18118,10,26,5653.82,3
18119,367,1,181.12,0
18120,213,1,111.15,0
18121,148,2,673.1,0
18122,7,6,1826.21,1
18123,23,2,589.4399999999999,1
18125,29,4,1142.99,1
18126,60,1,206.83,1
18127,18,3,348.73,1
18129,242,1,112.55,0
18130,14,3,1059.39,1
18133,211,1,931.5,0
18135,28,5,681.91,1
18136,62,3,784.33,1
18138,294,1,152.65,0
18139,17,6,8438.34,1
18142,156,2,1019.52,0
18143,116,2,1000.16,1
18144,7,12,2888.75,3
18145,12,4,2861.55,1
18146,140,2,160.35,1
18147,45,2,179.34,1
18149,50,3,612.0799999999999,1
18150,31,3,566.58,1
18151,134,2,653.35,1
18154,2,2,399.19,1
18155,74,3,371.62,1
18156,12,2,734.94,1
18158,8,2,453.4,1
18159,300,1,530.15,0
18160,56,2,638.0600000000001,1
18161,14,5,1618.69,1
18164,36,1,399.65,1
18165,176,1,302.46,0
18167,22,3,1384.86,1
18168,175,6,1169.94,0
18169,60,1,202.65,1
18170,32,3,980.31,1
18171,58,5,1231.31,1
18172,14,20,7561.68,3
18173,86,4,2106.84,1
18174,6,1,104.0,1
18176,357,1,476.35,0
18177,30,6,1341.42,1
18178,128,4,1590.81,1
18179,8,6,1793.17,1
18180,4,6,1843.75,1
18181,23,1,382.8,1
18183,226,2,632.07,0
18184,14,1,49.8,1
18185,248,1,304.25,0
18188,14,3,2001.04,1
18189,77,2,1090.24,1
18190,191,2,284.46000000000004,0
18191,261,1,207.8,0
18192,71,1,957.97,1
18193,164,1,243.76,0
18194,81,1,973.84,1
18196,94,2,689.13,1
18198,3,17,5425.56,3
18200,105,1,163.8,1
18202,199,3,1396.99,0
18203,156,1,160.42000000000002,0
18204,70,3,1993.7,1
18205,35,2,517.36,1
18209,28,1,139.10000000000002,1
18210,1,6,2621.38,1
18211,25,5,600.07,1
18212,325,1,248.42,0
18213,236,1,232.48,0
18215,88,1,299.34000000000003,1
18216,30,1,481.75,1
18217,28,2,621.75,1
18218,210,2,662.08,0
18219,2,10,2069.77,1
18220,226,1,305.28,0
18221,21,5,1041.61,1
18222,92,1,443.0,1
18223,4,14,6484.54,3
18224,263,1,158.95000000000002,0
18225,2,12,5509.12,3
18226,43,11,5228.05,3
18227,217,1,93.75,0
18228,56,2,779.9,1
18229,11,20,7276.9,3
18230,8,7,2810.2000000000003,1
18231,191,5,2083.27,0
18232,81,4,592.97,1
18233,325,1,440.0,0
18235,71,3,1796.48,1
18236,29,6,882.24,1
18237,2,5,987.1,1
18239,218,5,1561.61,0
18240,45,1,422.58,1
18241,9,17,2073.09,3
18242,71,4,2232.49,1
18245,6,7,2567.06,1
18246,23,2,596.1,1
18248,122,2,804.02,1
18249,16,1,95.34,1
18250,309,1,349.27,0
18251,86,1,4314.72,1
18252,50,2,526.67,1
18255,88,1,103.3,1
18257,38,8,2337.63,1
18259,24,3,2338.6,1
18260,172,6,2643.2000000000003,0
18261,42,2,324.24,1
18262,139,1,149.48,1
18263,25,3,1213.16,1
18265,71,2,801.51,1
18268,133,1,25.5,1
18269,365,1,168.60000000000002,0
18270,37,2,283.15000000000003,1
18272,2,6,3078.58,1
18273,1,3,204.0,1
18274,29,1,175.92,1
18276,43,1,335.86,1
18277,57,1,110.38,1
18278,73,1,173.9,1
18280,277,1,180.6,0
18281,180,1,80.82,0
18282,7,2,178.05,1
18283,3,16,2094.88,3
18287,42,3,1837.28,1
