CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15524,24,1,440.0,1,Potential Loyalist
15525,1,3,825.92,1,Potential Loyalist
15526,32,2,148.44,1,Potential Loyalist
15527,18,8,2429.78,1,Potential Loyalist
15528,253,1,229.33,0,Churn Risk
15529,22,11,3995.23,3,Loyal
15530,21,4,1502.35,1,Potential Loyalist
15531,7,2,2007.44,1,Potential Loyalist
15532,24,4,1580.93,1,Potential Loyalist
15533,18,3,807.57,1,Potential Loyalist
15535,172,4,536.4,0,Churn Risk
15537,162,1,110.92,0,Churn Risk
15539,6,1,538.46,1,Potential Loyalist
15540,10,1,213.3,1,Potential Loyalist
15541,113,1,85.13000000000001,1,Potential Loyalist
15543,287,1,127.86,0,Churn Risk
15544,8,9,3546.71,1,Potential Loyalist
15545,53,2,292.72,1,Potential Loyalist
15547,6,14,4954.84,3,Loyal
15549,76,3,1693.26,1,Potential Loyalist
15550,3,4,575.63,1,Potential Loyalist
15551,36,1,436.06,1,Potential Loyalist
15552,216,1,90.12,0,Churn Risk
15553,59,1,437.23,1,Potential Loyalist
15554,277,1,217.2,0,Churn Risk
15555,11,16,4805.17,3,Loyal
15556,23,1,279.77,1,Potential Loyalist
15557,28,1,473.65,1,Potential Loyalist
15561,11,4,800.5899999999999,1,Potential Loyalist
15562,351,1,134.55,0,Churn Risk
15563,21,4,1400.44,1,Potential Loyalist
15565,49,2,173.16000000000005,1,Potential Loyalist
15567,18,1,186.01,1,Potential Loyalist
15568,2,3,758.29,1,Potential Loyalist
15569,103,5,1375.71,1,Potential Loyalist
15570,6,12,4165.52,3,Loyal
15571,11,4,650.4300000000001,1,Potential Loyalist
15572,4,7,2552.86,1,Potential Loyalist
15573,31,2,607.45,1,Potential Loyalist
15574,177,4,702.25,0,Churn Risk
15576,37,1,940.67,1,Potential Loyalist
15577,150,3,258.88,0,Churn Risk
15578,161,1,127.1,0,Churn Risk
15579,68,2,348.6,1,Potential Loyalist
15581,120,13,3679.97,3,Loyal
15582,24,3,682.9100000000001,1,Potential Loyalist
15584,23,4,725.11,1,Potential Loyalist
15585,176,1,455.3,0,Churn Risk
15587,49,4,913.68,1,Potential Loyalist
15589,255,3,478.53,0,Churn Risk
15592,46,1,388.58,1,Potential Loyalist
15593,70,1,199.8,1,Potential Loyalist
15594,15,5,1771.78,1,Potential Loyalist
15596,100,5,1406.59,1,Potential Loyalist
15597,34,1,324.57,1,Potential Loyalist
15598,52,1,240.68,1,Potential Loyalist
15599,26,2,761.74,1,Potential Loyalist
15601,10,14,6776.56,3,Loyal
15602,7,9,1297.87,1,Potential Loyalist
15603,78,1,48.48,1,Potential Loyalist
15604,51,1,216.39,1,Potential Loyalist
15605,35,5,1198.23,1,Potential Loyalist
15606,60,9,2920.16,1,Potential Loyalist
15607,336,1,104.76,0,Churn Risk
15608,27,4,1093.68,1,Potential Loyalist
15609,183,1,298.48,0,Churn Risk
15610,51,1,112.46,1,Potential Loyalist
15611,9,13,1591.45,3,Loyal
15612,35,2,195.15,1,Potential Loyalist
15615,9,23,10399.74,3,Loyal
15618,32,4,776.851,1,Potential Loyalist
15619,10,1,336.4,1,Potential Loyalist
15620,56,3,1553.18,1,Potential Loyalist
15621,3,4,1293.03,1,Potential Loyalist
15622,42,9,3709.56,1,Potential Loyalist
15623,140,1,301.03000000000003,1,Potential Loyalist
15624,116,4,588.13,1,Potential Loyalist
15625,103,4,1534.26,1,Potential Loyalist
15626,74,2,675.8,1,Potential Loyalist
15628,4,9,2870.24,1,Potential Loyalist
15630,44,2,1186.35,1,Potential Loyalist
15632,15,8,3285.31,1,Potential Loyalist
15634,16,1,243.55,1,Potential Loyalist
15636,89,2,724.76,1,Potential Loyalist
15637,52,1,223.36,1,Potential Loyalist
15639,133,1,425.32,1,Potential Loyalist
15640,3,15,12515.66,3,Loyal
15641,104,4,1887.2,1,Potential Loyalist
15643,191,3,664.0,0,Churn Risk
15644,165,4,813.0,0,Churn Risk
15645,18,1,612.01,1,Potential Loyalist
15646,157,3,447.64,0,Churn Risk
15648,203,2,657.35,0,Churn Risk
15649,335,2,816.0,0,Churn Risk
15651,36,3,646.3,1,Potential Loyalist
15652,90,1,337.74,1,Potential Loyalist
15653,92,2,877.44,1,Potential Loyalist
15654,8,2,922.53,1,Potential Loyalist
15655,242,1,560.6700000000001,0,Churn Risk
15656,44,4,748.5,1,Potential Loyalist
15657,22,1,30.0,1,Potential Loyalist
15658,189,5,1024.1,0,Churn Risk
15659,43,1,306.45,1,Potential Loyalist
15660,24,9,1600.86,1,Potential Loyalist
15661,316,2,309.8,0,Churn Risk
15663,105,1,138.14,1,Potential Loyalist
15664,50,1,386.43,1,Potential Loyalist
15665,167,2,2242.01,0,Churn Risk
15667,39,1,301.32000000000005,1,Potential Loyalist
15668,217,1,76.32000000000001,0,Churn Risk
15669,39,4,684.34,1,Potential Loyalist
15670,296,1,173.05,0,Churn Risk
15671,18,7,2657.13,1,Potential Loyalist
15673,87,4,2881.02,1,Potential Loyalist
15674,72,5,2446.6,1,Potential Loyalist
15675,80,3,323.69,1,Potential Loyalist
15676,18,3,3435.76,1,Potential Loyalist
15677,48,1,657.23,1,Potential Loyalist
15678,52,1,352.7,1,Potential Loyalist
15679,23,4,781.28,1,Potential Loyalist
15680,8,3,1333.68,1,Potential Loyalist
15681,24,5,1426.16,1,Potential Loyalist
15683,116,1,193.75,1,Potential Loyalist
15687,8,9,2993.1,1,Potential Loyalist
15689,119,2,254.1,1,Potential Loyalist
15690,3,2,239.76,1,Potential Loyalist
15691,251,1,136.8,0,Churn Risk
15692,27,1,191.04,1,Potential Loyalist
15694,0,14,6479.4,3,Loyal
15695,266,2,409.98,0,Churn Risk
15696,32,8,2736.46,1,Potential Loyalist
15699,17,1,309.65,1,Potential Loyalist
15700,171,2,696.68,0,Churn Risk
15701,1,4,1542.14,1,Potential Loyalist
15703,264,1,211.5,0,Churn Risk
15704,139,4,2293.62,1,Potential Loyalist
15705,200,1,143.1,0,Churn Risk
15706,63,4,1060.56,1,Potential Loyalist
15707,34,4,945.58,1,Potential Loyalist
15708,40,7,3364.24,1,Potential Loyalist
15709,283,1,133.25,0,Churn Risk
15712,8,5,1072.36,1,Potential Loyalist
15713,142,2,356.7,1,Potential Loyalist
15714,11,2,330.88,1,Potential Loyalist
15716,145,4,1118.81,1,Potential Loyalist
15717,233,1,150.3,0,Churn Risk
15719,32,13,5045.61,3,Loyal
15720,23,1,598.73,1,Potential Loyalist
15721,11,1,507.08,1,Potential Loyalist
15722,35,5,2222.56,1,Potential Loyalist
15723,364,1,203.1,0,Churn Risk
15724,200,2,218.25,0,Churn Risk
15725,14,1,415.25,1,Potential Loyalist
15727,16,7,5178.96,1,Potential Loyalist
15729,212,1,85.0,0,Churn Risk
15730,65,3,1120.88,1,Potential Loyalist
15732,211,2,294.12,0,Churn Risk
15733,282,1,162.3,0,Churn Risk
15734,114,2,1339.45,1,Potential Loyalist
15737,14,8,1205.12,1,Potential Loyalist
15738,18,16,4812.42,3,Loyal
15739,65,1,449.12,1,Potential Loyalist
15740,48,1,154.88,1,Potential Loyalist
15743,15,4,784.46,1,Potential Loyalist
15744,77,1,34.8,1,Potential Loyalist
15745,18,4,1094.59,1,Potential Loyalist
15746,133,1,196.88,1,Potential Loyalist
15747,12,3,974.04,1,Potential Loyalist
15748,39,1,149.31,1,Potential Loyalist
15749,234,3,44534.3,3,Loyal
15750,2,8,2465.48,1,Potential Loyalist
15752,39,7,2637.38,1,Potential Loyalist
15753,304,1,79.2,0,Churn Risk
15754,50,3,458.57,1,Potential Loyalist
15755,9,6,2364.25,1,Potential Loyalist
15756,60,4,532.96,1,Potential Loyalist
15757,65,2,714.42,1,Potential Loyalist
15758,24,1,205.25,1,Potential Loyalist
15759,217,3,253.04,0,Churn Risk
15762,64,2,583.75,1,Potential Loyalist
15763,31,2,1086.92,1,Potential Loyalist
15764,87,6,3279.9700000000003,1,Potential Loyalist
15766,63,1,315.06,1,Potential Loyalist
15768,115,3,621.83,1,Potential Loyalist
15769,6,26,56252.72,2,Champion
15773,5,1,635.6800000000001,1,Potential Loyalist
15774,68,1,270.8,1,Potential Loyalist
15775,244,1,104.9,0,Churn Risk
15776,132,1,241.62,1,Potential Loyalist
15777,240,4,1047.11,0,Churn Risk
15780,183,3,475.28,0,Churn Risk
15781,24,3,345.46000000000004,1,Potential Loyalist
15782,9,3,2614.74,1,Potential Loyalist
15783,10,1,246.3,1,Potential Loyalist
15785,32,5,2328.9700000000003,1,Potential Loyalist
15786,45,3,4932.2,1,Potential Loyalist
15787,25,3,948.05,1,Potential Loyalist
15789,357,1,351.3,0,Churn Risk
15790,9,1,220.85,1,Potential Loyalist
15791,43,2,1612.69,1,Potential Loyalist
15793,14,3,965.61,1,Potential Loyalist
15795,149,1,610.01,0,Churn Risk
15796,0,8,2711.56,1,Potential Loyalist
15797,112,4,2207.4,1,Potential Loyalist
15799,75,3,884.14,1,Potential Loyalist
15800,106,2,699.08,1,Potential Loyalist
15801,45,3,1063.95,1,Potential Loyalist
15802,142,1,451.42,1,Potential Loyalist
15803,50,1,415.8200000000001,1,Potential Loyalist
15804,0,13,4206.39,3,Loyal
15805,22,17,5528.4800000000005,3,Loyal
15806,45,3,784.58,1,Potential Loyalist
15807,49,3,903.9,1,Potential Loyalist
15808,305,4,3734.97,0,Churn Risk
15809,35,5,515.77,1,Potential Loyalist
15810,78,4,1391.98,1,Potential Loyalist
15811,21,6,2218.62,1,Potential Loyalist
15812,106,5,1801.14,1,Potential Loyalist
15813,207,2,1303.91,0,Churn Risk
15814,16,4,1945.33,1,Potential Loyalist
15815,63,5,2100.6,1,Potential Loyalist
15819,48,4,1905.45,1,Potential Loyalist
15820,319,1,206.98,0,Churn Risk
15821,43,2,570.96,1,Potential Loyalist
15822,2,2,885.47,1,Potential Loyalist
15823,371,1,15.0,0,Churn Risk
15825,171,1,532.94,0,Churn Risk
15826,55,3,1654.31,1,Potential Loyalist
15827,72,14,1836.09,3,Loyal
15829,98,2,636.14,1,Potential Loyalist
15830,37,1,576.0,1,Potential Loyalist
15831,57,3,801.76,1,Potential Loyalist
15832,253,1,836.79,0,Churn Risk
15834,69,4,2233.75,1,Potential Loyalist
15835,43,4,954.09,1,Potential Loyalist
15836,49,1,137.37,1,Potential Loyalist
15837,64,1,391.98,1,Potential Loyalist
15838,10,19,33643.08,3,Loyal
15839,32,3,1048.49,1,Potential Loyalist
15840,58,2,355.56,1,Potential Loyalist
15841,72,4,1224.06,1,Potential Loyalist
15843,303,1,118.95,0,Churn Risk
15844,45,1,130.73999999999998,1,Potential Loyalist
15845,17,8,3711.77,1,Potential Loyalist
15847,37,2,389.27,1,Potential Loyalist
15850,18,2,238.85,1,Potential Loyalist
15852,186,2,160.71,0,Churn Risk
15853,51,1,110.8,1,Potential Loyalist
15854,3,12,2974.65,3,Loyal
15855,136,5,712.24,1,Potential Loyalist
15856,3,27,16387.57,3,Loyal
15857,18,1,297.0,1,Potential Loyalist
15858,15,5,1438.85,1,Potential Loyalist
15860,40,8,977.21,1,Potential Loyalist
15861,11,8,3165.36,1,Potential Loyalist
15862,7,4,832.88,1,Potential Loyalist
15863,25,2,68.84,1,Potential Loyalist
15864,21,6,1936.32,1,Potential Loyalist
15865,40,3,895.13,1,Potential Loyalist
15866,100,1,230.53,1,Potential Loyalist
15867,4,15,3812.64,3,Loyal
15869,276,2,149.64,0,Churn Risk
15870,32,1,354.09000000000003,1,Potential Loyalist
15872,14,2,360.93,1,Potential Loyalist
15874,63,7,4405.88,1,Potential Loyalist
15877,1,2,493.28,1,Potential Loyalist
15880,368,1,343.28,0,Churn Risk
15881,311,5,501.39,0,Churn Risk
15882,198,4,516.36,0,Churn Risk
15883,1,2,396.48,1,Potential Loyalist
15885,92,3,379.35,1,Potential Loyalist
15886,59,1,181.09,1,Potential Loyalist
15888,80,1,168.31,1,Potential Loyalist
15889,156,2,446.87,0,Churn Risk
15891,226,1,524.52,0,Churn Risk
15894,252,2,263.55,0,Churn Risk
15895,149,1,179.17,0,Churn Risk
15897,193,2,222.05,0,Churn Risk
15898,0,5,1388.88,1,Potential Loyalist
15899,368,1,56.25,0,Churn Risk
15900,23,1,351.11,1,Potential Loyalist
15901,16,3,363.88,1,Potential Loyalist
15903,9,7,5126.76,1,Potential Loyalist
15904,7,1,164.68,1,Potential Loyalist
15906,19,7,1567.69,1,Potential Loyalist
15907,3,3,967.45,1,Potential Loyalist
15909,173,1,191.94,0,Churn Risk
15910,0,8,1232.18,1,Potential Loyalist
15912,177,2,264.62,0,Churn Risk
15916,15,8,1528.09,1,Potential Loyalist
15917,247,1,123.1,0,Churn Risk
15918,190,2,334.23,0,Churn Risk
15919,19,2,639.89,1,Potential Loyalist
15920,153,4,167.5,0,Churn Risk
15921,172,1,336.03000000000003,0,Churn Risk
15922,372,1,369.5,0,Churn Risk
15923,372,1,127.08,0,Churn Risk
15925,193,1,207.15,0,Churn Risk
15930,66,1,426.63,1,Potential Loyalist
15932,3,8,2495.87,1,Potential Loyalist
15933,20,3,1107.46,1,Potential Loyalist
15935,238,2,416.86,0,Churn Risk
15937,63,1,145.35000000000002,1,Potential Loyalist
15938,111,5,404.58,1,Potential Loyalist
15939,89,15,6115.01,3,Loyal
15940,310,1,35.8,0,Churn Risk
15942,133,1,337.44,1,Potential Loyalist
15944,276,1,325.1,0,Churn Risk
15945,364,1,181.0,0,Churn Risk
15947,82,1,1708.24,1,Potential Loyalist
15948,7,2,955.24,1,Potential Loyalist
15949,16,2,364.72,1,Potential Loyalist
15950,31,4,1765.51,1,Potential Loyalist
15951,8,2,708.22,1,Potential Loyalist
15952,33,4,806.57,1,Potential Loyalist
15953,14,8,1659.38,1,Potential Loyalist
15955,23,14,4416.26,3,Loyal
15957,31,1,428.89,1,Potential Loyalist
15958,73,1,104.35,1,Potential Loyalist
15963,19,2,470.76,1,Potential Loyalist
15965,16,4,845.64,1,Potential Loyalist
15967,22,2,418.83,1,Potential Loyalist
15969,2,3,666.1,1,Potential Loyalist
15970,303,1,314.1,0,Churn Risk
15971,16,12,4199.85,3,Loyal
15973,366,1,307.82000000000005,0,Churn Risk
15974,38,7,3442.15,1,Potential Loyalist
15975,83,1,371.01,1,Potential Loyalist
15976,164,2,430.94,0,Churn Risk
15977,16,2,1054.73,1,Potential Loyalist
15978,76,1,1098.78,1,Potential Loyalist
15980,88,3,2398.86,1,Potential Loyalist
15981,24,8,3408.48,1,Potential Loyalist
15983,21,4,1475.02,1,Potential Loyalist
15984,2,10,2837.67,1,Potential Loyalist
15985,122,2,1142.42,1,Potential Loyalist
15986,29,1,168.12,1,Potential Loyalist
15987,11,7,1451.28,1,Potential Loyalist
15988,18,1,158.03,1,Potential Loyalist
15990,43,2,792.11,1,Potential Loyalist
15992,3,1,41.99,1,Potential Loyalist
15993,8,7,2797.57,1,Potential Loyalist
15994,54,1,427.07,1,Potential Loyalist
15996,87,6,1060.68,1,Potential Loyalist
15998,36,5,3089.97,1,Potential Loyalist
16000,2,3,12393.7,1,Potential Loyalist
16003,29,5,2735.37,1,Potential Loyalist
16005,11,4,615.39,1,Potential Loyalist
16006,210,1,101.4,0,Churn Risk
16007,47,4,1701.94,1,Potential Loyalist
16008,23,3,478.78,1,Potential Loyalist
16009,21,4,992.71,1,Potential Loyalist
16010,245,3,407.5,0,Churn Risk
16011,7,16,3362.71,3,Loyal
16012,34,3,1415.29,1,Potential Loyalist
16013,3,47,37130.6,2,Champion
16014,37,3,662.38,1,Potential Loyalist
16015,3,3,705.39,1,Potential Loyalist
16016,2,8,1508.76,1,Potential Loyalist
16017,46,1,211.88,1,Potential Loyalist
16018,38,2,408.9,1,Potential Loyalist
16019,46,9,3786.24,1,Potential Loyalist
16020,16,3,851.01,1,Potential Loyalist
16022,259,1,628.28,0,Churn Risk
16023,45,3,719.81,1,Potential Loyalist
16024,11,1,251.24,1,Potential Loyalist
16025,29,1,439.66,1,Potential Loyalist
16026,42,1,236.09,1,Potential Loyalist
16027,91,6,934.62,1,Potential Loyalist
16029,38,63,81024.84,2,Champion
16030,309,1,331.24,0,Churn Risk
16031,91,2,548.94,1,Potential Loyalist
16033,5,20,8816.4,3,Loyal
16034,195,3,437.7000000000001,0,Churn Risk
16036,86,2,758.9200000000001,1,Potential Loyalist
16037,269,3,855.02,0,Churn Risk
16038,7,3,471.78,1,Potential Loyalist
16040,64,3,1313.55,1,Potential Loyalist
16041,30,3,3166.4,1,Potential Loyalist
16042,21,5,1197.27,1,Potential Loyalist
16043,36,4,773.99,1,Potential Loyalist
16045,119,4,1340.7,1,Potential Loyalist
16048,372,2,256.44,0,Churn Risk
16049,39,3,1111.79,1,Potential Loyalist
16050,173,1,137.9,0,Churn Risk
16052,53,1,362.06,1,Potential Loyalist
16053,32,2,1511.95,1,Potential Loyalist
16054,144,1,783.9,0,Churn Risk
16055,220,1,134.8,0,Churn Risk
16056,44,1,664.85,1,Potential Loyalist
16057,15,7,2263.12,1,Potential Loyalist
16059,65,6,1459.86,1,Potential Loyalist
16062,9,4,1153.62,1,Potential Loyalist
16063,259,1,335.32,0,Churn Risk
16065,364,1,372.09,0,Churn Risk
16066,16,5,1521.87,1,Potential Loyalist
16070,21,2,852.15,1,Potential Loyalist
16071,44,1,326.24,1,Potential Loyalist
16072,287,1,584.3199999999999,0,Churn Risk
16073,296,1,122.4,0,Churn Risk
16076,2,10,2234.73,1,Potential Loyalist
16078,283,1,79.2,0,Churn Risk
16079,16,3,1352.0,1,Potential Loyalist
16080,81,2,217.16,1,Potential Loyalist
16081,55,5,2806.9,1,Potential Loyalist
16083,100,2,1317.62,1,Potential Loyalist
16084,298,1,436.18,0,Churn Risk
16085,22,5,981.51,1,Potential Loyalist
16086,58,5,1121.39,1,Potential Loyalist
16091,154,2,315.06,0,Churn Risk
16092,114,3,817.86,1,Potential Loyalist
16093,106,1,17.0,1,Potential Loyalist
16094,11,4,1078.23,1,Potential Loyalist
16096,263,1,320.62,0,Churn Risk
16097,239,1,185.05,0,Churn Risk
16098,87,7,2005.63,1,Potential Loyalist
16099,49,3,731.9,1,Potential Loyalist
16101,70,1,1290.7,1,Potential Loyalist
16102,41,3,1842.14,1,Potential Loyalist
16103,6,6,1429.64,1,Potential Loyalist
16104,61,1,302.36,1,Potential Loyalist
16105,248,1,336.96,0,Churn Risk
16106,65,1,108.38,1,Potential Loyalist
16107,17,7,3204.1600000000003,1,Potential Loyalist
16108,84,1,842.5,1,Potential Loyalist
16109,218,2,611.88,0,Churn Risk
16110,44,3,1337.48,1,Potential Loyalist
16112,142,4,195.74,1,Potential Loyalist
16113,182,1,161.38,0,Churn Risk
16114,170,1,135.75000000000003,0,Churn Risk
16115,9,8,1667.97,1,Potential Loyalist
16116,211,1,612.78,0,Churn Risk
16117,189,1,232.21,0,Churn Risk
16119,7,2,423.36,1,Potential Loyalist
16120,58,4,1309.14,1,Potential Loyalist
16121,56,2,867.11,1,Potential Loyalist
16122,72,4,684.42,1,Potential Loyalist
16123,51,1,307.78000000000003,1,Potential Loyalist
16124,316,1,249.0,0,Churn Risk
16125,366,1,289.35,0,Churn Risk
16126,28,4,6287.77,1,Potential Loyalist
16127,38,1,656.25,1,Potential Loyalist
16128,17,5,1880.22,1,Potential Loyalist
16131,51,6,3506.54,1,Potential Loyalist
16133,3,33,14589.04,3,Loyal
16134,21,2,618.09,1,Potential Loyalist
16135,262,1,517.55,0,Churn Risk
16136,59,3,709.38,1,Potential Loyalist
16139,18,3,635.4100000000001,1,Potential Loyalist
16140,65,2,725.1800000000001,1,Potential Loyalist
16141,87,1,620.4,1,Potential Loyalist
16142,249,1,535.34,0,Churn Risk
16143,2,6,2424.94,1,Potential Loyalist
16144,246,1,175.2,0,Churn Risk
16145,8,11,3799.49,3,Loyal
16146,156,3,734.13,0,Churn Risk
16147,133,1,375.0,1,Potential Loyalist
16148,295,1,76.32000000000001,0,Churn Risk
16149,4,2,280.52,1,Potential Loyalist
16150,42,5,2053.02,1,Potential Loyalist
16152,268,1,1829.04,0,Churn Risk
16153,49,5,1824.23,1,Potential Loyalist
16156,8,9,3122.04,1,Potential Loyalist
16157,15,3,656.69,1,Potential Loyalist
16159,281,1,348.2,0,Churn Risk
16160,64,2,1025.44,1,Potential Loyalist
16161,1,19,5575.56,3,Loyal
16162,251,1,37.4,0,Churn Risk
16163,231,2,856.6,0,Churn Risk
16164,16,3,822.48,1,Potential Loyalist
16168,10,27,3787.6,3,Loyal
16169,7,4,1822.97,1,Potential Loyalist
16170,50,6,1885.05,1,Potential Loyalist
16171,58,1,73.19999999999999,1,Potential Loyalist
16172,94,5,1140.21,1,Potential Loyalist
16173,15,6,1418.32,1,Potential Loyalist
16174,125,3,1009.55,1,Potential Loyalist
16175,93,4,1037.59,1,Potential Loyalist
16177,49,1,331.95,1,Potential Loyalist
16178,137,1,197.9,1,Potential Loyalist
16179,60,1,215.83,1,Potential Loyalist
16180,99,8,10254.18,1,Potential Loyalist
16181,72,1,305.54,1,Potential Loyalist
16182,71,4,6617.65,1,Potential Loyalist
16183,66,1,338.71000000000004,1,Potential Loyalist
16184,63,6,1158.79,1,Potential Loyalist
16185,16,2,529.41,1,Potential Loyalist
16186,22,12,4006.94,3,Loyal
16187,31,15,6911.4400000000005,3,Loyal
16188,44,4,981.86,1,Potential Loyalist
16189,15,2,215.48,1,Potential Loyalist
16190,39,1,215.08,1,Potential Loyalist
16191,2,13,5180.52,3,Loyal
16193,236,1,314.45,0,Churn Risk
16198,74,1,400.681,1,Potential Loyalist
16200,3,2,1080.62,1,Potential Loyalist
16201,2,4,1863.47,1,Potential Loyalist
16202,360,1,365.27,0,Churn Risk
16203,58,4,592.9,1,Potential Loyalist
16204,22,1,405.71,1,Potential Loyalist
16205,30,4,761.38,1,Potential Loyalist
16206,54,4,537.0600000000001,1,Potential Loyalist
16207,24,1,394.38,1,Potential Loyalist
16208,44,2,664.26,1,Potential Loyalist
16209,88,5,2262.62,1,Potential Loyalist
16210,1,18,21086.3,3,Loyal
16211,88,1,547.02,1,Potential Loyalist
16212,18,2,690.34,1,Potential Loyalist
16213,78,1,159.0,1,Potential Loyalist
16214,170,3,1062.75,0,Churn Risk
16215,80,1,242.35,1,Potential Loyalist
16216,266,1,914.93,0,Churn Risk
16217,234,2,304.25,0,Churn Risk
16218,29,7,3084.68,1,Potential Loyalist
16221,36,3,864.86,1,Potential Loyalist
16222,317,1,846.72,0,Churn Risk
16224,56,4,1295.3,1,Potential Loyalist
16225,44,5,1096.32,1,Potential Loyalist
16226,202,3,255.12,0,Churn Risk
16227,224,1,314.22,0,Churn Risk
16229,86,2,1010.6,1,Potential Loyalist
16230,189,2,542.03,0,Churn Risk
16232,43,4,990.88,1,Potential Loyalist
16233,70,3,536.6800000000001,1,Potential Loyalist
16235,40,5,867.3100000000001,1,Potential Loyalist
16236,77,1,432.2,1,Potential Loyalist
16239,56,2,414.2,1,Potential Loyalist
16240,23,2,3718.8,1,Potential Loyalist
16241,9,13,2607.87,3,Loyal
16242,7,7,3603.21,1,Potential Loyalist
16243,33,2,409.1,1,Potential Loyalist
16244,211,2,1522.75,0,Churn Risk
16245,23,3,1413.66,1,Potential Loyalist
16247,169,1,114.56,0,Churn Risk
16248,61,1,152.94,1,Potential Loyalist
16249,52,5,1800.07,1,Potential Loyalist
16250,260,2,389.44,0,Churn Risk
16253,66,2,3683.86,1,Potential Loyalist
16255,16,8,2619.91,1,Potential Loyalist
16256,266,1,752.4300000000001,0,Churn Risk
16257,176,1,46.95,0,Churn Risk
16258,44,5,5203.51,1,Potential Loyalist
16260,50,1,1035.45,1,Potential Loyalist
16261,16,4,746.83,1,Potential Loyalist
16265,8,9,5447.0,1,Potential Loyalist
16266,73,7,861.89,1,Potential Loyalist
16268,70,2,667.65,1,Potential Loyalist
16270,352,1,1141.24,0,Churn Risk
16271,2,5,1429.24,1,Potential Loyalist
16272,116,1,411.7,1,Potential Loyalist
16274,372,1,357.95,0,Churn Risk
16275,196,1,559.87,0,Churn Risk
16276,176,1,810.6,0,Churn Risk
16278,99,1,566.38,1,Potential Loyalist
16279,20,3,1509.58,1,Potential Loyalist
16281,71,1,2062.06,1,Potential Loyalist
16282,339,1,168.3,0,Churn Risk
16283,5,5,1570.81,1,Potential Loyalist
16284,30,2,823.97,1,Potential Loyalist
16287,169,1,142.5,0,Churn Risk
16292,121,1,302.25,1,Potential Loyalist
16293,21,10,2248.99,1,Potential Loyalist
16295,9,4,1328.55,1,Potential Loyalist
16297,268,1,301.9,0,Churn Risk
16298,22,3,598.2,1,Potential Loyalist
16302,126,1,233.22,1,Potential Loyalist
16303,25,3,5360.63,1,Potential Loyalist
16305,138,1,361.22,1,Potential Loyalist
16306,213,6,632.27,0,Churn Risk
16308,37,4,2560.0,1,Potential Loyalist
16309,105,2,706.57,1,Potential Loyalist
16311,17,2,616.26,1,Potential Loyalist
16313,2,2,274.15000000000003,1,Potential Loyalist
16315,330,1,226.37,0,Churn Risk
16316,63,8,2938.91,1,Potential Loyalist
16317,119,3,1341.65,1,Potential Loyalist
16318,34,1,328.15000000000003,1,Potential Loyalist
16319,217,1,404.4,0,Churn Risk
16322,0,2,326.75,1,Potential Loyalist
16323,195,1,207.50000000000003,0,Churn Risk
16324,127,3,428.68,1,Potential Loyalist
16325,46,3,594.24,1,Potential Loyalist
16326,5,14,3110.96,3,Loyal
16327,13,6,3844.22,1,Potential Loyalist
16330,17,3,251.91,1,Potential Loyalist
16332,27,7,1593.2,1,Potential Loyalist
16333,7,22,26626.8,3,Loyal
16337,36,1,151.05,1,Potential Loyalist
16338,156,1,214.8,0,Churn Risk
16339,283,1,109.95,0,Churn Risk
16340,106,1,549.07,1,Potential Loyalist
16341,24,4,1971.87,1,Potential Loyalist
16342,74,4,322.41,1,Potential Loyalist
16343,15,2,370.48,1,Potential Loyalist
16344,157,1,101.1,0,Churn Risk
16345,43,1,575.41,1,Potential Loyalist
16347,10,2,887.65,1,Potential Loyalist
16348,31,7,1469.45,1,Potential Loyalist
16349,290,1,53.5,0,Churn Risk
16350,20,4,1116.47,1,Potential Loyalist
16351,332,1,153.9,0,Churn Risk
16352,17,2,494.44,1,Potential Loyalist
16353,3,23,6675.71,3,Loyal
16354,62,2,395.8,1,Potential Loyalist
16356,197,3,211.77,0,Churn Risk
16357,32,3,658.88,1,Potential Loyalist
16358,0,4,2027.5,1,Potential Loyalist
16359,6,9,1750.92,1,Potential Loyalist
16360,4,6,3512.53,1,Potential Loyalist
16361,9,4,896.66,1,Potential Loyalist
16362,31,5,734.77,1,Potential Loyalist
16363,52,1,109.36,1,Potential Loyalist
16364,11,2,707.04,1,Potential Loyalist
16365,17,9,1540.42,1,Potential Loyalist
16366,18,1,327.3,1,Potential Loyalist
16367,36,2,804.49,1,Potential Loyalist
16368,1,2,497.43,1,Potential Loyalist
16369,17,3,1553.66,1,Potential Loyalist
16370,81,4,1320.56,1,Potential Loyalist
16372,32,2,367.93,1,Potential Loyalist
16374,65,2,473.03,1,Potential Loyalist
16376,8,2,987.01,1,Potential Loyalist
16377,266,1,676.2,0,Churn Risk
16378,246,3,362.95,0,Churn Risk
16379,3,4,2157.4,1,Potential Loyalist
16380,60,1,1780.59,1,Potential Loyalist
16383,74,2,668.36,1,Potential Loyalist
16384,89,2,584.5,1,Potential Loyalist
16385,59,3,555.89,1,Potential Loyalist
16386,28,2,317.2,1,Potential Loyalist
16387,322,1,94.36,0,Churn Risk
16389,52,4,1382.0700000000002,1,Potential Loyalist
16392,269,1,221.19,0,Churn Risk
16393,1,13,3046.21,3,Loyal
16394,56,5,1555.34,1,Potential Loyalist
16395,59,5,1486.9,1,Potential Loyalist
16398,153,2,1705.8,0,Churn Risk
16399,18,2,408.57,1,Potential Loyalist
